Comments,neg,neu,pos
"Europe's biggest political problem is that politicians and leaders with moral and conscientious sensitivity like you are in the minority.
I hope that the demonstrations of conscientious people in Europe will lead European politicians to a moral and conscientious direction.",0.47971526,0.44147682,0.078807935
You are the true representative of the European people demonstrating for Palestine in the European Parliament. Greetings to you from Turkey,0.004247627,0.08761905,0.9081333
Thank you for rising my voice! You are essential for the European citizens represtation.,0.0036095567,0.047708258,0.9486821
Keep up the good fight ,0.0069703883,0.11207554,0.8809541
"Totally agree.
#FreePalestine",0.056131665,0.49308252,0.45078582
You represent  all  the truth thank you,0.0033167477,0.06406135,0.93262196
"If you get 7/10 in this perhaps basic of geography, your IQ is 140",0.19943833,0.6902154,0.110346265
I really admired your standing about defending of Palestinian victims. Keep be voice of innocents plz,0.031047476,0.22232205,0.74663043
"Yes, just forget the victims and stand with the aggressors.

They will come for you one day.",0.6104377,0.34211463,0.047447678
"These three clips reveal to you the fighting doctrine of the Jews from the Torah and make it easier for everyone to understand the genocide taking place in Gaza.
 #gaza
 #GazaHospitalBombing
#GazaWar
#ØºØ²Ø©_ØªØ³ØªØºÙØ«
#ØºØ²Ø©_ØªÙØ¨Ø§Ø¯
#ØºØ²Ø©_ØªØ­Øª_Ø§ÙÙØµÙ",0.4524399,0.48492843,0.06263167
Neither do you!,0.12317978,0.660048,0.2167722
"Thousands march in Dublin in support of Palestine today.  

Spotted at the march:  

Von der Leyen does not speak for us.  

The streets are with Palestine   ",0.3568313,0.5382929,0.10487582
So you stand with Hamas?,0.4487265,0.53647757,0.014796021
Ms Daly you are a wonderful human being.,0.0049097226,0.03100568,0.96408457
starting to think EU elections are as rigged as US elections,0.8951375,0.10154034,0.0033221508
There is no genocide,0.5316334,0.43751767,0.030848969
You don't speak for me.,0.537042,0.43906713,0.02389084
"Europeans elected them, so they represent Europe, not the Moslem Brotherhood or its few European associates.",0.40536106,0.5678744,0.026764575
And what about Hamasâ war crimes?,0.7376428,0.25501472,0.007342371
"No it doesnât.

Just because people are scared to congregate in support of Israel doesnât mean they support palatine and Hamas.",0.71906894,0.26710492,0.013826097
"Kudos to the people who understand well and sympathize with the people of other countries Hoping for a day 
when the savior will save everyone Do you know who he is?
SALAM YA MAHDI ",0.007872261,0.1598031,0.8323246
"Sick idiots, let them be treated.",0.9668018,0.029657183,0.0035410102
Stand with Israel ,0.23860502,0.6900755,0.07131948
You donât speak for the people either!,0.7736424,0.20711407,0.01924344
HAMAS-ISIS,0.3717378,0.5380273,0.090234876
No - Muslims stand with other muslims,0.15798935,0.8019622,0.040048465
An Irish European MEP must surely be the ultimate in grifting?,0.035894953,0.6415201,0.32258496
"No. The IDF communicates with them first before they attack. Then they drop a small bomb on the top as a final warning before they drop the building. - Unlike Hamas, they donât want innocents killed.",0.7356236,0.25118577,0.0131906215
You asked for war.,0.7173511,0.27121773,0.011431206
You know the civilians were warned. Hamas is using human shields by placing their assets in residential buildings.,0.8881869,0.108056895,0.003756212
Well done Israel.,0.036594473,0.2851817,0.6782239
Hamas was also in the building and Israel gave an hour warning.,0.4434024,0.54439974,0.012197885
We call this half-ass journalism.,0.842481,0.14971781,0.0078012515
"War crimes r only counted if perpetrators r of anti west front, if it is committed by US/ western allies then it is not a war crime but fighting terrorists.",0.70738435,0.28216046,0.010455131
Hamas cells were operating out of here. Clear W,0.4790891,0.49728575,0.023625202
"They were warned, not to mention the building was being used to house terrorists and manufacture weapons and explosives.",0.82796943,0.1674177,0.004612822
They knock the roof to tell people to get out and you know that.  Itâs the hamas terrorists conducting war crimes.,0.8568166,0.13552862,0.007654777
"War never changes.

Maybe you should advocate for peace instead of throwing out buzz words to feed the beast.",0.68489987,0.29516715,0.019932987
Take that for your war crime... ,0.69373965,0.28989914,0.01636128
All Gaza is terorist HQ,0.6152493,0.37102985,0.013720815
"war crime is what hamas just did to civilians, yes there would be consequences, they forgot to think...",0.8735931,0.119102985,0.007303927
"Oh wah, now you're worried about war crimes. I hope they turn that whole area into a parking lot.",0.89304495,0.10052477,0.0064302757
I guess you've missed some of the news before now. You will now witness what happens when you murder women and children. I don't care what happens. Not. At. All.,0.96052724,0.036771975,0.0027007973
Sending 5000 missiles and rockets into Israel is even more of a war crime.  I don't think Palestinians can complain whatever happens now in response or retaliation. They deserve it.  All of them.,0.93825847,0.05777045,0.0039710957
Journos right now,0.21111658,0.7498256,0.03905787
"You are committing War Crimes and gloating over it.  When a day comes in which like Hitler, Israel has to answer, your comments will be there to see in your participation of the Genocide of Palestinians.",0.89143485,0.10159747,0.006967657
"Sorry, but nothing that Palestinians can say now really means anything after what they have said here ",0.83527416,0.15685065,0.007875213
GFY Alan.,0.070223235,0.7467845,0.18299216
"Oh, you are concerned about war crimes?",0.6352918,0.35530403,0.009404202
"But, but, but itâs a *good war crimeâ and you have to learn the difference between good war crimes (Israel) and bad war crimes (Hamas, Turkey, Iran, Vladimir Putin. . . . )",0.58393854,0.36255714,0.053504314
"No a war crime is killing innocent civilians, raping them & parading them through the streets.",0.9607115,0.03716666,0.0021218446
Send their asses to the 42 virgins that await them ...,0.8827585,0.10694609,0.010295375
"Hamas occupied building, legitimate target.",0.52256185,0.4625735,0.0148646245
"...so, a day which started with war crimes ends with one as well?",0.7190865,0.27100864,0.00990482
"What do you think we mean when we say âwarâ? Hint: It is this, but itâs not what you saw happen to the Israelies this morning.",0.5069031,0.46349934,0.02959757
Nuts!,0.11872071,0.6489888,0.23229052
Gaza needs the Dresden treatment.,0.73054796,0.25593042,0.013521615
Only solution is to give back Palestinian their land,0.24688233,0.67204374,0.081073925
Israel should level every building in Gaza.,0.49279737,0.4900799,0.017122684
"What are the odds Alan isn't heterosexual and fetishizes being dominated by Islamic militants?

I'd wager 100%.",0.4855081,0.47942615,0.035065744
Some jokers will say it's hamas headquarters,0.39834452,0.5642536,0.03740182
Eye for an eye. Hamas shouldnât have started with war crimes,0.8393003,0.1534499,0.007249835
"Good, needed to be done.",0.030157646,0.37710014,0.59274226
Dude itâs just a building. They warned them before bombing it. Meanwhile call out the war crime by Hamas,0.83230186,0.1579077,0.009790399
If you didn't get the full story Israel asked the occupants to leave the building,0.6752188,0.3190035,0.0057776393
The explosions started at ground level and then the building fell straight down. I don't believe that was an airstrike.,0.55724764,0.40759635,0.03515603
you get what you put out.,0.26272416,0.65152144,0.08575436
"Sure.. but housed Hamas terrorists. So, no.",0.7242695,0.2618557,0.013874783
Save your outrage. This is only the beginning of the dismantling of Hamas infrastructure. Palestinians  had 75 yrs to make peace. Gaza had 20 yrs to become another Dubai after Israelâs unilateral withdrawal - ditching the âland for peaceâ principle cos of international pressure.,0.5997341,0.36495915,0.035306726
Wait 'til you hear about what all happened before that.,0.12728064,0.83348584,0.039233577
"Why would they do that totally, completely & utterly out of the blue?  It's a riddle wrapped in a mystery inside an enigmaâ¦",0.74319655,0.23985139,0.01695213
How many people were in that building?,0.13977754,0.8351905,0.025031975
"There is an extensive compilation of war crimes committed by the Israeli occupiers.
Since 1948!",0.9169032,0.07911598,0.003980782
Hypocrisy of Western Media ,0.8691683,0.11988928,0.0109425085
"Netanyahu finds himself entangled, drawn towards the demands of extreme right-wing factions that sustain his political survival and shroud him from the weight of corruption allegations. In the eyes of the secular majority within Israel,  and the global community, his actions areâ¦",0.6869784,0.30396643,0.009055174
"When you send 5,000 missiles into Israel, what do you expect. Ever heard of cause and effect?",0.7018734,0.28966165,0.008464925
LMAO. Jounalist has thoughts.,0.19100744,0.7292928,0.079699695
"Conflict's devastating impact knows no boundaries, affecting both lives and infrastructure. It's a grim reminder of the toll of war.",0.9148093,0.07793735,0.0072533907
Good.,0.026863238,0.19991851,0.7732183
"You forgot about the part where the IDF clears the civilians out of the building through repeated warnings to Palestian leaders they are targeting the building. 

Yes, a very noble strategy that unfortunately results in not enough bad guys getting killed.",0.510367,0.38267183,0.106961235
Nothing is a crime if it is against Hamas. Let this sink in.,0.40181372,0.56158745,0.036598846
war crimes by Israel,0.87145716,0.12354884,0.004993971
Hamas apologist,0.746158,0.24278066,0.011061352
Hit it again.,0.103573345,0.6875071,0.20891955
Sure. Now what did Hamas did with innocent civilians going on with their lives a few hours prior in Israel? In your view are they formal army following Geneva conventions?,0.5962265,0.3943716,0.009401923
Looks like a good start to me.,0.0017956723,0.027184559,0.9710198
"""War crimes"" is such a strange concept. It's war.",0.86676323,0.12367204,0.009564758
"Nonsense it was a control demolition. They had actors, film crews & SAR already pre positioned all around the building all laughing as they âblow it upâ.",0.59923863,0.33871832,0.062043086
Is this current?,0.07564237,0.8781445,0.04621314
Controlled explosions ,0.36943,0.5930207,0.03754931
Free Palestinian,0.16307944,0.67511135,0.16180928
"Is it though?  I mean, if they were using it for military purposes, it isn't.  Doesn't seem clear to me.",0.51716083,0.45224926,0.030589944
That's an answer to this clear war crime. ,0.55240005,0.39507648,0.052523483
This you?,0.13046639,0.8065151,0.06301849
Go away,0.6852304,0.2829538,0.03181577
You know nothing about international law it seems. The building was used as a Hamas barracks,0.8205863,0.17201395,0.007399733
"Not if it's war, darling.",0.2952758,0.6419362,0.06278793
War crime,0.6956959,0.281188,0.023116065
"{Yes! Certainly, the victory of Allah is near}",0.0027452298,0.13271776,0.86453706
"This video from 2021, lol",0.047515474,0.6999245,0.25255996
"Serve them right, they asked for it",0.13018715,0.67815924,0.19165362
âWar crimeâ is a nonsensical concept invented by the West to label their enemies.,0.8853531,0.10866206,0.0059848763
I'm sure they will (and have) broken all the rules on both sides.,0.71383166,0.27053663,0.015631696
Nazi alert,0.5313156,0.4416729,0.027011469
